"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"127";"Zenkoto_";"275609";"188948";"59343";"27859";"537252";"52278";"554";"94.364624";"0.6321879";"577";"27";"21.37037";"30.779858";"3177";"28935";"225303";"9916";"68.64382";"3.3260636";"1602.6024";"8278";"0"
"128";"AdamDAAT2009";"275852";"216014";"23832";"36026";"466994";"21733";"528";"41.160984";"0.9811482";"1044";"49";"21.306122";"35.441826";"4326";"10947";"250361";"10072";"67.06679";"5.173682";"3044.3901";"146";"0"
"129";"Ur_Big_Bad_Papa";"275412";"192809";"59814";"23312";"646386";"54830";"530";"103.45283";"0.62925065";"826";"39";"21.179487";"25.564787";"9593";"23431";"228712";"8508";"62.898518";"34.19066";"1915.5028";"5168";"0"
"130";"LockOn_MAC";"59581";"2389";"4610";"52601";"657872";"4447";"7";"635.2857";"0.601156";"1056";"50";"21.12";"5.433975";"0";"12518";"6080";"39828";"13.802061";"3.4816008";"296.3982";"1155";"0"
"131";"CissaNO";"561838";"990213834";"341524";"7497";"156106";"361295";"1162";"310.92514";"0.3927296";"336";"16";"21.0";"215.94481";"300345";"376550";"-989978612";"989863555";"88.35006";"3.33982";"293.2006";"0";"0"
"132";"WARL0RD_682";"161309";"76243";"26033";"62154";"1189394";"24181";"5305";"4.5581527";"0.25596884";"1197";"57";"21.0";"8.137371";"0";"6354";"154895";"0";"1906.9146";"1410.7799";"20186.262";"60";"0"
"133";"yuriyagoygon";"11133";"10777";"0";"378";"39547";"0";"22";"0.0";"0.014492754";"21";"1";"21.0";"16.890789";"0";"0";"11133";"0";"2.316171";"0.0";"82.85164";"0";"0"
"134";"TheWarrior320";"11130";"10773";"0";"378";"5448";"0";"21";"0.0";"0.0";"21";"1";"21.0";"122.57709";"0";"0";"11130";"0";"3.1861718";"0.0";"87.898865";"0";"0"
"135";"jbabyrox";"2764";"322";"989";"1486";"23864";"945";"294";"3.2142856";"0.24611902";"21";"1";"21.0";"6.94938";"1760";"0";"1004";"0";"58.42316";"17.964466";"331.2251";"0";"0"
"136";"st2411";"1136";"60";"0";"1076";"960";"0";"0";"0.0";"0.0";"21";"1";"21.0";"71.0";"0";"0";"1136";"0";"0.85500175";"0.0";"0.39218515";"0";"0"
"137";"BLADE_085";"275276";"187793";"50093";"37417";"447087";"46975";"540";"86.99074";"0.9092227";"580";"28";"20.714285";"36.942608";"2940";"39992";"223993";"8267";"60.019794";"61.112343";"1443.6727";"84";"0"
"138";"illinivet";"275667";"193089";"23106";"59497";"662223";"21678";"518";"41.849422";"0.7443622";"1603";"78";"20.551283";"24.976511";"3788";"51630";"210955";"9294";"215.51006";"964.4693";"3730.0725";"0";"0"
"139";"pafff1979spain";"275158";"204472";"24643";"46646";"971466";"22825";"691";"33.031837";"0.3499575";"1267";"62";"20.435484";"16.994398";"6169";"30991";"229638";"8360";"110.13439";"240.47714";"3603.4236";"0";"0"
"140";"matuda-you";"275587";"189419";"30485";"56132";"867255";"28504";"536";"53.179104";"0.8132519";"1422";"70";"20.314285";"19.066156";"4488";"57047";"196558";"17321";"379.1616";"77.656975";"4033.932";"173";"0"
"141";"St_BEER";"242568";"19681";"10663";"212285";"3013175";"6625";"421";"15.736342";"0.4810321";"4259";"211";"20.184834";"4.8301477";"1428";"880";"14820";"214169";"Infinity";"81.995445";"2157.9773";"11078";"193"
"142";"Zaifye";"252986";"210250";"11460";"32168";"705293";"11146";"1861";"5.989253";"0.50115216";"1085";"54";"20.092592";"21.521778";"3571";"10881";"237831";"438";"362.20627";"181.0908";"7124.8364";"8";"257"
"143";"mrzizich";"275374";"209965";"26912";"38793";"573472";"23628";"544";"43.433823";"0.9854847";"1386";"69";"20.086956";"28.811243";"2808";"19970";"237458";"7826";"164.41904";"92.26569";"3563.8486";"7312";"0"
"144";"Danzig_78";"2762";"853";"594";"1332";"24146";"529";"132";"4.007576";"0.20579287";"20";"1";"20.0";"6.863249";"0";"552";"1313";"765";"34.467575";"20.200155";"427.74707";"132";"0"
"145";"D3LT4_GUIGUI";"1242";"203";"0";"1041";"859";"0";"4";"0.0";"0.0";"20";"0";"20.0";"86.75204";"0";"0";"1242";"0";"2.141464";"0.0";"2.468021";"0";"0"
"146";"EdinhoN";"282710";"162227";"88442";"32178";"564849";"84553";"539";"156.87013";"0.673863";"646";"33";"19.575758";"30.030325";"2890";"35069";"233256";"6268";"40.108986";"7.1509767";"1959.8367";"5226";"1"
"147";"XPower_of_IslamX";"1700";"0";"0";"1700";"2647";"0";"1";"0.0";"0.0";"39";"2";"19.5";"38.53419";"0";"0";"1700";"0";"0.9421227";"0.0";"0.26860747";"0";"0"
"148";"Firekirby";"6529";"3330";"2024";"1933";"78568";"1794";"662";"2.7099698";"0.24669935";"174";"9";"19.333334";"4.9859996";"58";"167";"6304";"0";"160.87231";"58.145344";"834.5732";"0";"0"
"149";"Christain_14";"9941";"9506";"47";"407";"4314";"44";"20";"2.2";"0.55370176";"19";"0";"19.0";"138.26147";"0";"0";"9941";"0";"2.8988335";"0.39328825";"90.60083";"0";"0"
"150";"point_BLANKrange";"3072";"863";"1050";"1167";"49609";"796";"123";"6.4715447";"0.42065057";"19";"1";"19.0";"3.7154548";"0";"0";"3072";"0";"134.63972";"26.301634";"100.69376";"0";"0"
"151";"A_Flying_Moo_Cow";"2124";"353";"466";"1314";"30092";"458";"52";"8.807693";"0.17353854";"19";"1";"19.0";"4.2350125";"0";"916";"840";"368";"6.642166";"2.716514";"1378.3071";"0";"0"
"152";"zizi_coin_coin";"4707";"7";"0";"4700";"10936";"0";"22";"0.0";"0.036363635";"94";"5";"18.8";"25.824799";"0";"0";"4705";"2";"0.47143412";"0.13208081";"3.3623238";"0";"0"
"153";"ZAKOGARI-KING";"4911";"1467";"1103";"2370";"46233";"894";"219";"4.082192";"0.20886655";"56";"3";"18.666666";"6.3733697";"0";"0";"197";"4420";"87.54647";"48.1716";"250.80983";"114";"180"
"154";"Global-Chaos";"7480";"3132";"1354";"3248";"51670";"1213";"336";"3.610119";"0.2387527";"37";"2";"18.5";"8.685891";"0";"0";"7480";"0";"33.90827";"97.322334";"697.3815";"0";"0"
