"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"100";"Notarzt1974";"840061";"308538";"152972";"396635";"11792753";"136209";"105530";"1.2907135";"0.19106692";"6208";"5462";"1.13658";"4.2741213";"49731";"74862";"473563";"219310";"14159.781";"10012.894";"143535.02";"6091";"16504"
"101";"GEN_KSA_69";"898766";"293632";"273399";"396531";"19035575";"258907";"1000184924";"2.5885913E-4";"0.1628869";"7722";"13675";"0.5646801";"2.832904";"36153";"2000027311";"-1999232785";"49201";"24994.201";"6139.6055";"270281.0";"6203";"12683"
"102";"kirk191191";"864564";"239292";"278185";"394623";"18345210";"260320";"188261";"1.3827611";"0.16693456";"7740";"10351";"0.74775386";"2.8276503";"13644";"22811";"624091";"189064";"28762.85";"6478.5664";"406357.56";"8788";"6166"
"103";"JOEY2276";"894061";"339875";"214102";"392103";"17914918";"389284";"119508";"3.2573886";"0.18991697";"8818";"17672";"0.49898145";"2.9943569";"10103";"339116";"453031";"70029";"30800.408";"13307.134";"105976.805";"10307";"11475"
"104";"Kayaker1";"1183246";"479880";"340254";"387920";"28214261";"270983";"262058";"1.0340574";"0.16203232";"7674";"9482";"0.80932295";"2.5162723";"198";"3289";"1162991";"5903";"53371.637";"31026.021";"246371.69";"694";"10171"
"105";"DERlauteNINJA";"805546";"248845";"200313";"386790";"13554719";"191241";"133776";"1.4295614";"0.16270623";"6316";"6846";"0.9225825";"3.5657516";"27231";"59083";"537137";"152451";"15750.667";"4526.1846";"370993.5";"9607";"20037"
"106";"zibmastor";"978700";"386602";"266337";"386270";"19114689";"245549";"162956";"1.5068424";"0.18399583";"7060";"12024";"0.58715904";"3.072088";"4067";"8851";"944693";"11224";"30112.816";"14063.456";"248079.72";"7178";"2687"
"107";"killed_yormum";"950624";"307278";"274194";"385617";"13548977";"244435";"115248";"2.1209478";"0.16796732";"6522";"6212";"1.0499034";"4.209723";"1576";"751";"397420";"550713";"22305.193";"3124.4119";"308503.38";"54";"110"
"108";"gundog3gsp";"880875";"320543";"194893";"382326";"13551822";"174837";"100565";"1.7385472";"0.13434525";"9871";"12303";"0.80232465";"3.900029";"383";"9647";"40312";"819631";"18808.354";"21046.428";"120978.25";"322";"10580"
"109";"biker324";"1098706";"545745";"202492";"381774";"17611906";"177254";"204886";"0.8651348";"0.1330827";"6645";"9052";"0.73409194";"3.7430563";"1795";"16349";"778250";"284297";"30852.818";"11913.81";"257241.55";"1398";"16617"
"110";"luisfig";"494197";"84666";"41698";"378092";"14287584";"34935";"32252";"1.0831887";"0.21533878";"7606";"9767";"0.77874476";"2.0753558";"1886";"7504";"247407";"221699";"8105.655";"3237.728";"36277.793";"1214";"14487"
